tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2026-800,Brisbane,Hard,48,500,,20260104,20,206420,7,,Ekaterina Alexandrova,R,175,RUS,31.138,10,3375,213550,,,Sofia Kenin,R,170,USA,27.141,28,1589,7-6(2) 6-3,3,R32,91,9,7,60,42,34,11,10,2,3,1,3,83,55,37,11,11,3,6
2026-800,Brisbane,Hard,48,500,,20260104,21,201514,,,Sorana Cirstea,R,176,ROU,35.746,43,1243,211533,14,,Jelena Ostapenko,R,177,LAT,28.576,23,1800,6-2 7-6(5),3,R32,106,11,3,67,34,30,16,10,3,4,3,0,71,43,29,11,10,0,3
2026-800,Brisbane,Hard,48,500,,20260104,22,214096,11,,Karolina Muchova,R,178,CZE,29.372,19,1996,201548,,WC,Ajla Tomljanovic,R,180,AUS,32.663,80,844,4-6 6-1 7-6(5),3,R32,158,4,9,96,65,41,13,14,5,10,5,3,112,81,43,14,15,12,19
2026-800,Brisbane,Hard,48,500,,20260104,23,214981,3,,Elena Rybakina,R,184,KAZ,26.552,5,5850,201533,,Q,Shuai Zhang,R,177,CHN,36.954,81,843,6-3 7-5,3,R32,73,16,0,62,36,29,13,11,5,7,6,3,63,42,26,9,10,5,9
2026-800,Brisbane,Hard,48,500,,20260104,24,211651,15,,Paula Badosa,R,180,ESP,28.137,25,1676,213631,,,Marie Bouzkova,R,180,CZE,27.458,42,1260,6-7(4) 6-4 6-2,3,R32,181,8,8,105,58,43,21,15,6,8,13,3,117,69,41,24,15,13,18
2026-800,Brisbane,Hard,48,500,,20260104,25,202468,4,,Jessica Pegula,R,170,USA,31.861,6,5583,214939,,,Anna Kalinskaya,R,175,RUS,27.092,33,1461,6-2 2-6 6-4,3,R32,114,6,3,84,46,32,16,13,5,9,3,2,82,56,37,10,13,6,11
2026-800,Brisbane,Hard,48,500,,20260104,26,215035,,,Dayana Yastremska,R,175,UKR,25.640,27,1604,220367,13,,Leylah Fernandez,L,168,CAN,23.330,22,1821,6-1 6-2,3,R32,62,1,7,42,27,22,11,8,3,3,0,0,42,25,12,7,7,6,10
2026-800,Brisbane,Hard,48,500,,20260104,27,205925,,Q,Aliaksandra Sasnovich,R,174,BLR,31.790,114,685,220704,8,,Clara Tauson,R,182,DEN,23.039,12,2770,6-2 6-3,3,R32,81,2,4,51,28,24,12,8,1,1,2,3,56,37,22,7,9,7,11
2026-800,Brisbane,Hard,48,500,,20260104,28,214643,10,,Liudmila Samsonova,R,180,RUS,27.149,17,2209,263644,,WC,Emerson Jones,R,,AUS,17.495,151,492,6-4 6-1,3,R32,73,3,4,47,30,19,9,8,1,3,0,2,50,28,16,5,9,2,8
2026-800,Brisbane,Hard,48,500,,20260104,29,222328,9,,Linda Noskova,R,,CZE,21.131,13,2641,211684,,,Magdalena Frech,R,171,POL,28.055,59,1051,6-7(5) 6-4 6-4,3,R32,151,11,4,116,59,45,29,16,8,10,10,12,97,66,49,12,16,6,10
2026-800,Brisbane,Hard,48,500,,20260104,30,259799,6,,Mirra Andreeva,R,,RUS,18.686,9,4319,216265,,Q,Olivia Gadecki,R,,AUS,23.699,206,350,4-6 6-1 6-2,3,R32,111,4,3,76,48,38,12,13,6,8,7,2,75,53,28,12,12,5,10
2026-800,Brisbane,Hard,48,500,,20260104,31,216146,16,,Marta Kostyuk,R,175,UKR,23.521,26,1659,201709,,LL,Yulia Putintseva,R,163,KAZ,30.993,71,924,6-7(5) 6-1 6-0,3,R32,109,4,1,76,49,36,15,12,1,2,1,0,75,54,34,4,13,2,9
2026-800,Brisbane,Hard,48,500,,20260104,32,216153,2,,Amanda Anisimova,R,180,USA,24.345,4,6287,214040,,WC,Kimberly Birrell,R,170,AUS,27.686,98,802,6-1 6-3,3,R32,63,4,5,42,25,19,11,8,1,2,1,0,50,33,18,4,8,1,6
2026-800,Brisbane,Hard,48,500,,20260104,33,214544,,,Aryna Sabalenka,R,182,BLR,27.669,1,10870,201514,,,Sorana Cirstea,R,176,ROU,35.746,43,1243,6-3 6-3,3,R16,79,2,1,48,32,25,8,9,1,2,1,2,68,35,20,15,9,9,13
2026-800,Brisbane,Hard,48,500,,20260104,34,214981,3,,Elena Rybakina,R,184,KAZ,26.552,5,5850,211651,15,,Paula Badosa,R,180,ESP,28.137,25,1676,6-3 6-2,3,R16,85,3,9,46,21,17,15,8,3,4,0,6,75,39,23,14,9,3,8
2026-800,Brisbane,Hard,48,500,,20260104,35,214096,11,,Karolina Muchova,R,178,CZE,29.372,19,1996,206420,7,,Ekaterina Alexandrova,R,175,RUS,31.138,10,3375,6-4 7-5,3,R16,109,9,1,76,47,30,13,11,4,7,1,2,68,49,29,7,11,3,8
2026-800,Brisbane,Hard,48,500,,20260104,36,201619,5,,Madison Keys,R,178,USA,30.881,7,4335,223670,12,,Diana Shnaider,L,,RUS,21.758,21,1866,6-7(5) 7-6(5) 7-6(4),3,R16,179,9,4,124,85,55,17,18,6,10,3,1,124,89,56,16,18,5,9
2026-800,Brisbane,Hard,48,500,,20260104,37,214643,10,,Liudmila Samsonova,R,180,RUS,27.149,17,2209,205925,,Q,Aliaksandra Sasnovich,R,174,BLR,31.790,114,685,6-4 6-4,3,R16,107,1,3,55,37,25,9,10,5,8,3,0,78,47,27,13,10,6,11
2026-800,Brisbane,Hard,48,500,,20260104,38,202468,4,,Jessica Pegula,R,170,USA,31.861,6,5583,215035,,,Dayana Yastremska,R,175,UKR,25.640,27,1604,5-7 6-2 6-3,3,R16,136,5,10,83,48,32,20,14,6,9,4,5,111,63,38,21,15,6,12
2026-800,Brisbane,Hard,48,500,,20260104,39,216146,16,,Marta Kostyuk,R,175,UKR,23.521,26,1659,216153,2,,Amanda Anisimova,R,180,USA,24.345,4,6287,6-4 6-3,3,R16,91,6,5,60,41,31,8,9,5,6,4,2,68,43,28,8,10,5,9
2026-800,Brisbane,Hard,48,500,,20260104,40,259799,6,,Mirra Andreeva,R,,RUS,18.686,9,4319,222328,9,,Linda Noskova,R,,CZE,21.131,13,2641,5-7 6-4 7-5,3,R16,143,9,9,107,68,47,22,17,6,9,3,6,107,63,45,23,17,5,9
2026-800,Brisbane,Hard,48,500,,20260104,41,214096,11,,Karolina Muchova,R,178,CZE,29.372,19,1996,214981,3,,Elena Rybakina,R,184,KAZ,26.552,5,5850,6-2 2-6 6-4,3,QF,124,3,7,69,50,37,10,13,1,3,0,9,91,49,33,20,13,8,11
2026-800,Brisbane,Hard,48,500,,20260104,42,214544,,,Aryna Sabalenka,R,182,BLR,27.669,1,10870,201619,5,,Madison Keys,R,178,USA,30.881,7,4335,6-3 6-3,3,QF,89,5,8,65,36,26,14,9,3,5,2,4,70,43,26,9,9,6,11
2026-800,Brisbane,Hard,48,500,,20260104,43,202468,4,,Jessica Pegula,R,170,USA,31.861,6,5583,214643,10,,Liudmila Samsonova,R,180,RUS,27.149,17,2209,6-3 7-6(3),3,QF,111,4,7,62,42,35,6,10,2,4,2,8,90,59,34,14,11,13,17
2026-800,Brisbane,Hard,48,500,,20260104,44,216146,16,,Marta Kostyuk,R,175,UKR,23.521,26,1659,259799,6,,Mirra Andreeva,R,,RUS,18.686,9,4319,7-6(7) 6-3,3,QF,107,2,5,74,49,33,14,10,4,6,2,1,82,51,33,12,11,4,8
2026-800,Brisbane,Hard,48,500,,20260104,45,214544,,,Aryna Sabalenka,R,182,BLR,27.669,1,10870,214096,11,,Karolina Muchova,R,178,CZE,29.372,19,1996,6-3 6-4,3,SF,89,9,1,64,41,36,10,10,4,4,1,7,59,44,31,6,9,6,8
2026-800,Brisbane,Hard,48,500,,20260104,46,216146,16,,Marta Kostyuk,R,175,UKR,23.521,26,1659,202468,4,,Jessica Pegula,R,170,USA,31.861,6,5583,6-0 6-3,3,SF,55,4,0,45,28,22,13,8,2,2,1,0,37,25,10,7,7,2,6
2026-800,Brisbane,Hard,48,500,,20260104,47,214544,,,Aryna Sabalenka,R,182,BLR,27.669,1,10870,216146,16,,Marta Kostyuk,R,175,UKR,23.521,26,1659,6-4 6-3,3,F,78,1,3,52,32,26,12,10,2,3,0,3,58,34,19,14,9,5,8
2026-1049,Auckland,Hard,32,250,,20260105,1,202494,1,,Elina Svitolina,R,174,UKR,31.316,13,2606,219875,,,Varvara Gracheva,R,,FRA,25.427,75,887,6-3 6-1,3,R32,76,2,5,48,28,22,8,8,2,4,2,3,66,44,21,7,8,5,11
2026-1049,Auckland,Hard,32,250,,20260105,2,211107,,WC,Katie Boulter,R,180,GBR,29.430,112,684,263857,,Q,Yuliia Starodubtseva,R,,UKR,25.884,111,685,6-3 6-3,3,R32,92,1,2,63,31,20,17,9,11,13,6,2,51,34,21,5,9,3,8
2026-1049,Auckland,Hard,32,250,,20260105,3,230870,,,Ella Seidel,R,,GER,20.890,84,833,222667,,WC,Monique Barry,L,,NZL,23.543,726,52,6-2 6-1,3,R32,62,2,2,53,32,24,11,8,2,3,3,1,41,28,12,4,7,1,6
2026-1049,Auckland,Hard,32,250,,20260105,4,222661,,,Sonay Kartal,R,,GBR,24.189,68,951,222145,6,,Janice Tjen,R,,INA,23.669,54,1075,6-1 6-7(4) 6-3,3,R32,143,8,2,92,67,49,15,15,3,4,0,4,105,63,39,22,13,12,16
2026-1049,Auckland,Hard,32,250,,20260105,5,260300,3,,Iva Jovic,R,,USA,18.084,35,1423,213873,,,Gabriela Andrea Knutson,R,,CZE,28.710,182,386,4-6 6-1 6-0,3,R32,95,1,4,66,45,32,15,12,2,3,1,1,60,32,21,9,11,1,6
2026-1049,Auckland,Hard,32,250,,20260105,6,239383,,,Sara Bejlek,L,,CZE,19.929,93,792,215910,,,Panna Udvardy,R,170,HUN,27.272,87,819,7-5 6-1,3,R32,84,2,3,63,46,37,4,10,2,3,2,1,68,42,28,8,9,9,13
2026-1049,Auckland,Hard,32,250,,20260105,7,223321,,Q,Sofia Costoulas,,,BEL,20.762,159,440,215992,,Q,Whitney Osuigwe,R,168,USA,23.721,152,455,6-4 3-6 6-1,3,R32,134,3,3,78,49,40,11,13,1,4,2,3,93,67,40,11,13,3,8
2026-1049,Auckland,Hard,32,250,,20260105,8,269267,,Q,Kaitlin Quevedo,,,USA,19.894,141,509,220548,8,,Peyton Stearns,R,,USA,24.244,64,982,6-2 7-5,3,R32,87,4,6,54,34,27,11,10,1,3,2,2,59,28,20,11,10,1,6
2026-1049,Auckland,Hard,32,250,,20260105,9,202663,5,,Magda Linette,R,171,POL,33.898,52,1089,200748,,WC,Venus Williams,R,185,USA,45.553,582,80,6-4 4-6 6-2,3,R32,132,7,4,93,60,41,16,14,4,7,1,7,89,53,32,19,14,4,9
2026-1049,Auckland,Hard,32,250,,20260105,10,220714,,,Elisabetta Cocciaretto,R,,ITA,24.945,81,837,219917,,,Alycia Parks,R,185,USA,25.014,101,760,6-2 7-5,3,R32,92,3,2,68,42,30,12,10,1,3,4,6,54,28,18,9,10,6,11
2026-1049,Auckland,Hard,32,250,,20260105,11,238075,,,Petra Marcinko,,,CRO,20.088,82,837,215785,,,Camila Osorio,R,162,COL,24.039,76,860,6-4 0-6 7-6(2),3,R32,132,1,4,88,55,35,12,14,3,9,8,0,106,66,43,19,14,17,21
2026-1049,Auckland,Hard,32,250,,20260105,12,223253,4,,Alexandra Eala,L,173,PHI,20.622,53,1076,202499,,,Donna Vekic,R,179,CRO,29.523,69,935,4-6 6-4 6-4,3,R32,160,1,9,104,60,40,18,15,6,11,6,7,95,58,34,16,15,6,12
2026-1049,Auckland,Hard,32,250,,20260105,13,216133,,,Xinyu Wang,,,CHN,24.277,170,404,216083,,,Caty McNally,R,,USA,24.126,83,836,2-6 6-3 7-5,3,R32,139,5,2,70,45,30,3,15,1,5,3,5,92,61,39,9,14,9,13
2026-1049,Auckland,Hard,32,250,,20260105,14,213887,,,Renata Zarazua,R,,MEX,28.266,77,844,201585,,WC,Sloane Stephens,R,170,USA,32.797,1098,14,7-5 4-6 6-2,3,R32,145,0,1,77,57,37,11,15,2,6,1,1,105,73,42,14,15,6,12
2026-1049,Auckland,Hard,32,250,,20260105,15,221257,,Q,Sinja Kraus,R,,AUT,23.688,108,709,211814,,,Julia Grabher,R,170,AUT,29.512,92,799,6-3 6-3,3,R32,74,2,2,56,29,26,11,9,4,5,1,4,53,32,17,10,9,1,5
2026-1049,Auckland,Hard,32,250,,20260105,16,215936,,,Francesca Jones,R,,GBR,25.296,72,912,215613,2,,Emma Navarro,R,,USA,24.636,15,2515,7-5 2-6 6-4,3,R32,143,1,4,94,61,36,15,15,6,12,6,4,87,64,41,10,15,7,13
2026-1049,Auckland,Hard,32,250,,20260105,17,202494,1,,Elina Svitolina,R,174,UKR,31.316,13,2606,211107,,WC,Katie Boulter,R,180,GBR,29.430,112,684,7-5 6-4,3,R16,122,4,4,80,46,25,19,11,4,8,4,2,81,51,28,11,11,5,11
2026-1049,Auckland,Hard,32,250,,20260105,18,222661,,,Sonay Kartal,R,,GBR,24.189,68,951,230870,,,Ella Seidel,R,,GER,20.890,84,833,6-3 6-1,3,R16,66,0,4,39,23,17,11,8,0,2,0,1,51,29,16,5,8,2,8
2026-1049,Auckland,Hard,32,250,,20260105,19,260300,3,,Iva Jovic,R,,USA,18.084,35,1423,239383,,,Sara Bejlek,L,,CZE,19.929,93,792,7-6(3) 6-4,3,R16,107,2,3,66,47,28,9,11,5,10,2,1,75,43,24,10,11,4,10
2026-1049,Auckland,Hard,32,250,,20260105,20,223321,,Q,Sofia Costoulas,,,BEL,20.762,159,440,269267,,Q,Kaitlin Quevedo,,,USA,19.894,141,509,6-2 6-0,3,R16,67,7,3,45,17,12,20,7,4,4,3,2,42,25,12,6,7,2,7
2026-1049,Auckland,Hard,32,250,,20260105,21,202663,5,,Magda Linette,R,171,POL,33.898,52,1089,220714,,,Elisabetta Cocciaretto,R,,ITA,24.945,81,837,7-5 2-6 6-3,3,R16,155,2,5,90,47,30,20,15,7,12,1,0,91,55,36,17,14,5,10
2026-1049,Auckland,Hard,32,250,,20260105,22,223253,4,,Alexandra Eala,L,173,PHI,20.622,53,1076,238075,,,Petra Marcinko,,,CRO,20.088,82,837,6-0 6-2,3,R16,62,1,3,48,30,21,9,7,5,6,2,1,39,21,8,4,7,0,6
2026-1049,Auckland,Hard,32,250,,20260105,23,216133,,,Xinyu Wang,,,CHN,24.277,170,404,213887,,,Renata Zarazua,R,,MEX,28.266,77,844,7-5 6-4,3,R16,112,3,2,64,41,30,10,11,4,6,0,1,69,45,26,13,11,6,10
2026-1049,Auckland,Hard,32,250,,20260105,24,215936,,,Francesca Jones,R,,GBR,25.296,72,912,221257,,Q,Sinja Kraus,R,,AUT,23.688,108,709,1-6 6-4 6-1,3,R16,126,1,6,86,56,37,12,12,9,13,3,8,73,37,25,14,12,3,8
2026-1049,Auckland,Hard,32,250,,20260105,25,202494,1,,Elina Svitolina,R,174,UKR,31.316,13,2606,222661,,,Sonay Kartal,R,,GBR,24.189,68,951,6-4 6-7(2) 7-6(5),3,QF,156,1,0,105,74,49,17,17,5,9,1,2,101,71,49,16,17,4,9
2026-1049,Auckland,Hard,32,250,,20260105,26,260300,3,,Iva Jovic,R,,USA,18.084,35,1423,223321,,Q,Sofia Costoulas,,,BEL,20.762,159,440,6-2 7-6(6),3,QF,114,1,2,82,56,36,12,10,8,11,2,3,65,35,20,12,10,3,8
2026-1049,Auckland,Hard,32,250,,20260105,27,223253,4,,Alexandra Eala,L,173,PHI,20.622,53,1076,202663,5,,Magda Linette,R,171,POL,33.898,52,1089,6-3 6-2,3,QF,97,0,2,63,39,27,10,9,5,7,2,4,62,36,18,11,8,9,14
2026-1049,Auckland,Hard,32,250,,20260105,28,216133,7,,Xinyu Wang,R,182,CHN,24.277,57,1056,215936,,,Francesca Jones,R,173,GBR,25.296,72,912,6-4 4-3 RET,3,QF,96,2,1,56,40,26,9,9,9,11,3,0,71,52,29,7,7,7,11
2026-1049,Auckland,Hard,32,250,,20260105,29,202494,1,,Elina Svitolina,R,174,UKR,31.316,13,2606,260300,3,,Iva Jovic,R,,USA,18.084,35,1423,7-6(5) 6-2,3,SF,94,3,2,69,42,27,13,10,3,6,3,0,65,42,23,8,10,3,8
2026-1049,Auckland,Hard,32,250,,20260105,30,216133,,,Xinyu Wang,,,CHN,24.277,170,404,223253,4,,Alexandra Eala,L,173,PHI,20.622,53,1076,5-7 7-5 6-4,3,SF,168,10,7,122,89,58,9,17,13,19,2,6,118,85,52,12,17,8,15
2026-1049,Auckland,Hard,32,250,,20260105,31,202494,1,,Elina Svitolina,R,174,UKR,31.316,13,2606,216133,,,Xinyu Wang,,,CHN,24.277,170,404,6-3 7-6(6),3,F,102,7,3,82,53,39,16,11,4,4,5,1,68,44,31,14,10,1,2
2026-1050,Hobart,Hard,32,250,,20260112,1,221054,1,,Emma Raducanu,R,175,GBR,23.165,29,1563,215785,,WC,Camila Osorio,R,162,COL,24.058,82,840,6-3 7-6(2),3,R32,122,1,7,71,49,28,11,10,4,8,3,1,82,51,27,10,11,7,13
2026-1050,Hobart,Hard,32,250,,20260112,2,211684,,,Magdalena Frech,R,171,POL,28.077,57,1073,221039,,,Elsa Jacquemot,R,,FRA,22.697,58,1070,6-4 6-0,3,R32,65,4,5,47,33,27,8,8,3,3,3,3,44,26,16,5,8,0,4
2026-1050,Hobart,Hard,32,250,,20260112,3,211685,,,Rebecca Sramkova,R,,SVK,29.233,72,914,219875,,,Varvara Gracheva,R,,FRA,25.446,74,887,6-4 4-6 6-2,3,R32,116,8,9,83,52,33,14,14,7,12,6,4,91,51,31,15,14,8,15
2026-1050,Hobart,Hard,32,250,,20260112,4,223194,,WC,Taylah Preston,R,,AUS,20.211,204,354,222601,5,,Jessica Bouzas Maneiro,R,,ESP,23.302,40,1262,6-4 7-6(4),3,R32,87,1,5,68,43,23,11,11,3,9,1,3,68,38,18,12,11,1,8
2026-1050,Hobart,Hard,32,250,,20260112,5,260300,3,,Iva Jovic,R,,USA,18.103,30,1520,222145,,,Janice Tjen,R,,INA,23.688,56,1075,6-0 6-1,3,R32,57,0,1,40,28,23,5,7,0,0,2,2,35,18,10,3,6,5,10
2026-1050,Hobart,Hard,32,250,,20260112,6,213887,,Q,Renata Zarazua,R,,MEX,28.285,84,832,221024,,,Hailey Baptiste,R,,USA,24.192,66,979,6-7(5) 6-3 6-3,3,R32,171,1,4,106,83,58,10,15,7,10,1,1,105,67,40,19,15,2,8
2026-1050,Hobart,Hard,32,250,,20260112,7,216133,,,Xinyu Wang,,,CHN,24.296,183,386,221883,,WC,Talia Gibson,R,,AUS,21.569,119,634,6-2 6-3,3,R32,73,5,2,60,37,25,15,9,3,4,3,0,46,33,18,6,8,4,8
2026-1050,Hobart,Hard,32,250,,20260112,8,202663,8,,Magda Linette,R,171,POL,33.917,53,1113,221407,,Q,Oksana Selekhmeteva,L,,RUS,22.998,98,766,6-3 1-6 6-1,3,R32,111,2,6,73,47,31,12,12,3,7,4,2,83,59,34,10,11,7,12
2026-1050,Hobart,Hard,32,250,,20260112,9,213583,6,,Tatjana Maria,R,172,GER,38.432,42,1229,200748,,WC,Venus Williams,R,185,USA,45.572,576,81,6-4 6-3,3,R32,87,1,5,49,27,20,9,9,0,2,1,1,72,45,26,10,10,6,11
2026-1050,Hobart,Hard,32,250,,20260112,10,214388,,,Anna Bondar,R,,HUN,28.630,75,877,230870,,LL,Ella Seidel,R,,GER,20.909,78,850,6-0 6-1,3,R32,60,6,4,39,24,19,9,7,0,0,0,0,42,23,11,5,6,4,9
2026-1050,Hobart,Hard,32,250,,20260112,11,220714,,Q,Elisabetta Cocciaretto,R,,ITA,24.964,80,849,215550,,Q,Ayano Shimizu,R,,JPN,27.757,425,137,6-3 6-4,3,R32,83,5,1,57,41,35,7,10,3,4,2,2,52,32,20,10,9,1,4
2026-1050,Hobart,Hard,32,250,,20260112,12,215983,4,,Ann Li,R,170,USA,25.547,38,1316,220465,,Q,Katie Volynets,R,,USA,24.033,94,783,4-6 7-5 6-2,3,R32,139,3,2,86,56,37,10,15,6,12,3,0,105,84,44,8,15,10,18
2026-1050,Hobart,Hard,32,250,,20260112,13,222045,,,Antonia Ruzic,R,,CRO,22.979,71,925,215306,7,,Emiliana Arango,R,,COL,25.123,50,1149,7-5 6-1,3,R32,93,1,4,85,59,35,12,10,13,16,2,0,59,38,18,8,9,2,8
2026-1050,Hobart,Hard,32,250,,20260112,14,221333,,,Solana Sierra,R,,ARG,21.572,64,1001,216083,,,Caty McNally,R,,USA,24.146,83,836,1-6 6-4 6-1,3,R32,103,1,2,82,52,33,13,12,8,12,7,1,65,49,27,7,12,2,7
2026-1050,Hobart,Hard,32,250,,20260112,15,220548,,,Peyton Stearns,R,,USA,24.263,67,958,206252,,,Barbora Krejcikova,R,178,CZE,30.070,55,1080,6-4 1-6 7-6(4),3,R32,152,12,8,105,69,50,11,15,4,10,10,7,94,60,42,13,14,4,8
2026-1050,Hobart,Hard,32,250,,20260112,16,215337,,,Olga Danilovic,L,,SRB,24.970,68,957,220520,2,,Mccartney Kessler,R,,USA,26.517,36,1335,4-6 6-4 6-4,3,R32,126,5,6,93,59,36,19,15,5,9,1,4,80,53,34,15,15,2,7
